Feature1,Feature2,Feature3,Feature4,Feature5,Feature6,Feature7,Feature8,Feature9,Feature10,Feature11,Feature12,Feature13,Feature14,Feature15,Feature16,Feature17,Feature18,Feature19,Feature20,Feature21,Feature22,Feature23,Feature24,Feature25,Feature26,Feature27,Feature28,Feature29,Feature30,Feature31,Feature32,Feature33,Feature34,Feature35,Feature36,Feature37,Feature38,Feature39,Feature40,Feature41,Feature42,Feature43,Feature44,Feature45,Feature46,Feature47,Feature48,Feature49,Feature50,Feature51,Feature52,Feature53,Feature54,Feature55,Feature56,Feature57,Feature58,Feature59,Feature60,Feature61,Feature62,Feature63,Feature64,Feature65,Feature66,yLabel,Y
-0.052771,0.584602669,-0.1163,-0.06509125,0.67628799,-1.2438,1.0951,2.3389,0.109355756,-0.941974951,0.058460267,0.02879,0.751521053,0.0273,0.01504625,0.87406683,-1.5521,1.5535,3.1056,0.137790474,-0.881305473,0.075152105,0.02879,0.751521053,0.0273,0.01504625,0.87406683,-1.5521,1.5535,3.1056,0.137790474,-0.881305473,0.075152105,0.082693881,0.082919093,0.059704926,0.066494877,0.02816051,0.012791277,0.548490749,0.535699471,3.765114319,17.46763579,0.008291909,0.087325319,0.122156075,0.065386572,0.067803736,0.035853835,0.005775855,0.882933524,0.87715767,5.530468497,33.05745168,0.012215607,0.176936725,0.119006337,0.143373509,0.158684351,0.094294812,0.019926962,0.571844713,0.551917751,1.339694752,1.618472795,0.011900634,normal,1
-0.032758,0.678681236,-0.06105,-0.0512375,0.68110644,-1.4098,1.7539,3.1637,0.270072048,-0.065161359,0.067868124,-0.045834,0.775365181,-0.14175,-0.04426125,0.95753721,-1.5708,1.29,2.8608,0.02969887,-1.118292966,0.077536518,-0.045834,0.775365181,-0.14175,-0.04426125,0.95753721,-1.5708,1.29,2.8608,0.02969887,-1.118292966,0.077536518,0.096663697,0.095023328,0.066766915,0.078461822,0.04669651,0.008019659,0.576759654,0.568739995,3.022667997,11.36617355,0.009502333,0.090822022,0.125700303,0.059213308,0.068652613,0.038786008,0.012700934,0.886405814,0.87370488,5.171490325,29.35989843,0.01257003,0.174816844,0.106950945,0.156330579,0.16059923,0.092164174,0.034978773,0.600512501,0.565533728,1.559417203,3.530296745,0.010695094,normal,1
0.016821,0.665832226,0.1014,0.03723875,0.7227675,-1.571,1.4089,2.9799,-0.258262757,-0.54471053,0.066583223,0.038663,0.810042436,0.0014,0.03663,0.96250392,-1.6038,1.7629,3.3667,0.077120637,-1.005195792,0.081004244,0.038663,0.810042436,0.0014,0.03663,0.96250392,-1.6038,1.7629,3.3667,0.077120637,-1.005195792,0.081004244,0.094531437,0.093371715,0.059912325,0.075132576,0.037495263,0.002586,0.527060728,0.524474728,2.682638271,8.246934206,0.009337171,0.093911232,0.131904297,0.064413521,0.069850966,0.035693913,0.004542395,0.925630802,0.921088408,5.09794548,28.81851785,0.01319043,0.158573777,0.112872956,0.138163604,0.148454476,0.103186806,0.002574918,0.538190779,0.535615861,0.962737173,0.86950318,0.011287296,normal,1
-0.020956,0.569516982,-0.0039,-0.01481125,0.63425628,-1.3627,1.5128,2.8755,-0.020817543,-0.375987573,0.056951698,0.012217,0.778975717,-0.00635,0.01416125,0.99682611,-1.5902,1.5102,3.1004,0.009046446,-1.124570121,0.077897572,0.012217,0.778975717,-0.00635,0.01416125,0.99682611,-1.5902,1.5102,3.1004,0.009046446,-1.124570121,0.077897572,0.075987012,0.084613107,0.057324205,0.05982238,0.040375917,0.006748584,0.545331717,0.538583133,3.698923589,16.73400361,0.008461311,0.09049857,0.126512604,0.065251564,0.067882982,0.040485205,0.00229,0.878335248,0.876045248,4.877731496,27.21477635,0.01265126,0.164186073,0.119222681,0.137906315,0.147181911,0.099878611,0.011695993,0.616868252,0.605172259,1.475033076,2.65598427,0.011922268,normal,1
0.043646,0.625377861,-0.00535,0.03969,0.6352941,-1.3348,1.5726,2.9074,0.059835475,-0.523991693,0.062537786,0.025156,0.752940002,0.0028,0.00712,0.85516368,-1.3959,1.6842,3.0801,0.182636569,-0.871057913,0.075294,0.025156,0.752940002,0.0028,0.00712,0.85516368,-1.3959,1.6842,3.0801,0.182636569,-0.871057913,0.075294,0.089867754,0.086965949,0.066235531,0.075169451,0.043465559,0.008368701,0.537985394,0.529616693,3.057492038,12.08242192,0.008696595,0.087137916,0.122607508,0.065591835,0.067075803,0.041446211,0.002628,0.876955266,0.874327266,5.347085186,31.50655412,0.012260751,0.184906443,0.120199143,0.149445414,0.172729327,0.089680233,0.006091329,0.547051614,0.540960285,0.951473927,0.467987087,0.012019914,normal,1
0.052839,0.59409418,0.18195,0.07390875,0.59578281,-1.344,1.1544,2.4984,-0.334663934,-0.707118253,0.059409418,0.042583,0.798072214,0.02705,0.0395725,0.91394877,-1.6705,1.5673,3.2378,0.03686588,-1.033229538,0.079807221,0.042583,0.798072214,0.02705,0.0395725,0.91394877,-1.6705,1.5673,3.2378,0.03686588,-1.033229538,0.079807221,0.08335304,0.084928287,0.066588713,0.067674194,0.051544003,0.003789048,0.503247775,0.499458726,3.119647691,11.549885,0.008492829,0.092108807,0.130308503,0.061774057,0.069198331,0.037623531,0.004356848,0.91651314,0.912156292,5.151950042,29.26874465,0.01303085,0.155158798,0.090745643,0.158929874,0.150841746,0.104138606,0.019339407,0.401100812,0.381761406,0.401722525,-0.514483029,0.009074564,normal,1
-0.030082,0.576428794,0.01315,-0.03201,0.6782895,-1.269,1.2435,2.5125,0.001287791,-0.894537193,0.057642879,-0.058918,0.826022735,-0.11645,-0.07105625,0.9155055,-1.9605,1.9935,3.954,0.118789012,-0.719548375,0.082602273,-0.058918,0.826022735,-0.11645,-0.07105625,0.9155055,-1.9605,1.9935,3.954,0.118789012,-0.719548375,0.082602273,0.083867116,0.078883637,0.058896753,0.069001247,0.034617178,0.005428694,0.448575113,0.443146419,2.543058954,7.753316647,0.007888364,0.101670589,0.130351356,0.072205652,0.079436315,0.045700683,0.002488,0.902869216,0.900381216,4.698183176,25.72407377,0.013035136,0.176823159,0.099490433,0.166875098,0.171465144,0.123922628,0.019893757,0.39725303,0.377359273,0.388703639,-1.028700915,0.009949043,normal,1
0.044291,0.567559056,0.0793,0.05136625,0.51861348,-1.3101,1.2766,2.5867,-0.163914791,-0.255878402,0.056755906,0.053255,0.748060343,0.02985,0.031375,0.86872947,-1.3965,1.7289,3.1254,0.206766874,-1.045576634,0.074806034,0.053255,0.748060343,0.02985,0.031375,0.86872947,-1.3965,1.7289,3.1254,0.206766874,-1.045576634,0.074806034,0.084331759,0.07602966,0.061433146,0.07283042,0.046622738,0.008292909,0.48382526,0.47553235,3.089202689,12.97877148,0.007602966,0.086117745,0.122503808,0.063662471,0.065776265,0.048002124,0.006222859,0.86594268,0.859719821,5.198014569,29.98822566,0.012250381,0.153832011,0.090572502,0.137773027,0.142055916,0.074066257,0.002066,0.408011857,0.405945857,1.088141766,0.931012825,0.00905725,normal,1
0.027171,0.685907328,0.05115,0.06859,0.80193834,-2.0814,1.2301,3.3115,-0.507754254,-0.12131,0.068590733,-0.007603,0.785079814,-0.0706,0.00310875,0.86665383,-1.8422,1.5956,3.4378,-0.076561205,-0.72444369,0.078507981,-0.007603,0.785079814,-0.0706,0.00310875,0.86665383,-1.8422,1.5956,3.4378,-0.076561205,-0.72444369,0.078507981,0.09408021,0.099539402,0.070962692,0.073046781,0.0416036,0.004127805,0.570399131,0.566271326,2.817479759,9.264907797,0.00995394,0.084989085,0.131758273,0.05319351,0.058384117,0.038953234,0.001734828,0.895683376,0.893948548,4.822895723,26.02657924,0.013175827,0.165143561,0.114565766,0.152109183,0.14910277,0.071275081,0.002826855,0.671734605,0.668907751,2.147417245,6.493533976,0.011456577,normal,1
-0.09386,0.603242496,-0.0779,-0.10507,0.63862995,-1.6122,1.9516,3.5638,0.24967383,0.501923024,0.06032425,-0.060193,0.825483245,-0.16775,-0.0845025,0.96865671,-1.5011,1.9839,3.485,0.246641106,-0.996760843,0.082548325,-0.060193,0.825483245,-0.16775,-0.0845025,0.96865671,-1.5011,1.9839,3.485,0.246641106,-0.996760843,0.082548325,0.091238634,0.080643869,0.069068322,0.074142264,0.040208505,0.0189356,0.464603504,0.445667904,2.796081467,8.70321152,0.008064387,0.100273491,0.131327678,0.072310537,0.075592216,0.045073296,0.007316036,0.906177374,0.898861338,4.797503056,25.794341,0.013132768,0.168358729,0.087758691,0.148445492,0.154308639,0.044852018,0.049791951,0.513509949,0.463717998,1.859204443,4.11748769,0.008775869,normal,1
0.032618,0.607600169,0.0595,0.0310275,0.70282653,-1.4226,1.348,2.7706,-0.012146201,-0.680280661,0.060760017,0.023119,0.798999509,0.0469,0.01091,0.90868554,-1.4994,1.4956,2.995,0.061983087,-0.934168701,0.079899951,0.023119,0.798999509,0.0469,0.01091,0.90868554,-1.4994,1.4956,2.995,0.061983087,-0.934168701,0.079899951,0.085743585,0.085929513,0.066353777,0.070320221,0.044824011,0.002400938,0.541871384,0.539470447,3.26344076,13.65784477,0.008592951,0.102118486,0.122572769,0.068363033,0.077987889,0.02594557,0.00181,0.859063066,0.857253066,4.840077009,26.38091197,0.012257277,0.158812835,0.082677937,0.138613835,0.150018742,0.070693892,0.02525965,0.406649979,0.381390329,1.088341915,1.228180521,0.008267794,normal,1
0.002013,0.635601229,0.0635,0.01420125,0.60178734,-1.4775,1.7281,3.2056,-0.125041135,-0.1731361,0.063560123,0.023784,0.736407417,0.0766,0.039335,0.91469007,-1.5188,1.3253,2.8441,-0.159954741,-1.033972131,0.073640742,0.023784,0.736407417,0.0766,0.039335,0.91469007,-1.5188,1.3253,2.8441,-0.159954741,-1.033972131,0.073640742,0.096990702,0.081593518,0.069976956,0.083505944,0.038588723,0.004026,0.516503737,0.512477737,2.98190818,11.8354018,0.008159352,0.083462975,0.121153863,0.052125638,0.063919455,0.029562284,0.020778717,0.887391982,0.866613265,5.831622775,35.79783112,0.012115386,0.175977617,0.101748435,0.152704842,0.163261129,0.082118108,0.027749113,0.478245289,0.450496176,1.217147663,1.33673681,0.010174844,normal,1
0.009288,0.644608372,0.10905,0.04217125,0.57309903,-1.5996,1.3816,2.9812,-0.435770628,-0.000415774,0.064460837,0.027004,0.818358329,-0.14745,0.02648625,0.90490491,-1.8557,1.7266,3.5823,0.065023828,-0.870738908,0.081835833,0.027004,0.818358329,-0.14745,0.02648625,0.90490491,-1.8557,1.7266,3.5823,0.065023828,-0.870738908,0.081835833,0.087260304,0.094514603,0.062268265,0.069029359,0.048848633,0.003864,0.53137261,0.52750861,2.773058078,9.122025358,0.00945146,0.101391708,0.128194219,0.072286924,0.077257352,0.045303277,0.017733954,0.888170446,0.870436492,4.727619644,25.62855095,0.012819422,0.158314311,0.12187981,0.117640886,0.137076523,0.051267139,0.020555559,0.495935566,0.475380007,1.473885778,1.103492347,0.012187981,normal,1
0.121704,0.666097519,0.13295,0.13197875,0.622692,-2.1188,1.7158,3.8346,-0.27628167,0.268708711,0.066609752,0.092965,0.808668983,0.15135,0.08789,0.97466124,-2.0996,1.7562,3.8558,-0.003231035,-0.701637952,0.080866898,0.092965,0.808668983,0.15135,0.08789,0.97466124,-2.0996,1.7562,3.8558,-0.003231035,-0.701637952,0.080866898,0.099088268,0.091805413,0.072895774,0.083775453,0.043855435,0.005176631,0.548472748,0.543296117,2.657884856,9.372632294,0.009180541,0.095127279,0.131781665,0.064834478,0.069958166,0.04270324,0.005382,0.912319539,0.906937539,4.894888724,26.8706543,0.013178166,0.165686542,0.100469597,0.150239658,0.151475632,0.09496593,0.030394841,0.44815764,0.417762799,1.147107604,0.823791778,0.01004696,normal,1
0.034986,0.626937671,0.0165,0.01689,0.64633947,-1.3565,1.426,2.7825,0.176999617,-0.573216525,0.062693767,-0.034461,0.747457962,-0.11855,-0.04415,0.87191706,-1.7143,1.5242,3.2385,0.106476759,-0.968963578,0.074745796,-0.034461,0.747457962,-0.11855,-0.04415,0.87191706,-1.7143,1.5242,3.2385,0.106476759,-0.968963578,0.074745796,0.090079472,0.087035711,0.064235768,0.076094183,0.055714922,0.004971898,0.539171319,0.534199421,2.890678285,11.71765028,0.008703571,0.088744875,0.120168688,0.066970042,0.069939411,0.042442952,0.006614,0.868170757,0.861556757,5.444493708,32.44748782,0.012016869,0.164382187,0.107608793,0.147277138,0.152133567,0.086255944,0.013583755,0.557240355,0.543656599,1.499968869,3.147239198,0.010760879,normal,1
-0.011862,0.588381626,0.01805,0.0013925,0.61854072,-1.4063,1.214,2.6203,-0.248222596,-0.614105732,0.058838163,0.034724,0.745642332,-0.0064,0.03364375,0.99230418,-1.296,1.448,2.744,-0.014613614,-1.224630659,0.074564233,0.034724,0.745642332,-0.0064,0.03364375,0.99230418,-1.296,1.448,2.744,-0.014613614,-1.224630659,0.074564233,0.08581358,0.080093998,0.066946004,0.071367877,0.037586437,0.016763274,0.509996061,0.493232786,3.484398103,14.50564183,0.0080094,0.080941172,0.125181337,0.054214339,0.059771547,0.028111179,0.010003653,0.905484975,0.895481322,5.724328128,34.69204134,0.012518134,0.188877417,0.117050084,0.162723777,0.175793876,0.111848927,0.027032833,0.5131365,0.486103666,0.949060041,0.503821044,0.011705008,normal,1
-0.011191,0.637592393,0.05155,0.01663875,0.62810349,-1.7867,1.6201,3.4068,-0.328690995,-0.275644685,0.063759239,-0.024851,0.803626197,0.05925,-0.03548375,0.98748573,-1.8656,1.4921,3.3577,0.072638015,-0.855973783,0.08036262,-0.024851,0.803626197,0.05925,-0.03548375,0.98748573,-1.8656,1.4921,3.3577,0.072638015,-0.855973783,0.08036262,0.084377283,0.095260602,0.060314726,0.06602395,0.035756877,0.009405586,0.606176492,0.596770906,3.734726164,16.35671383,0.00952606,0.088476748,0.133978909,0.059761348,0.06302393,0.041898501,0.008534542,0.918970849,0.910436307,4.991576354,27.129536,0.013397891,0.179405645,0.121625364,0.142381809,0.165894065,0.108985065,0.026022897,0.580087354,0.554064458,1.015412649,0.673066939,0.012162536,normal,1
0.001673,0.661590965,0.09035,0.028325,0.64915641,-1.8042,1.2248,3.029,-0.383587468,-0.377104607,0.066159097,-0.00488,0.793144908,-0.09365,-0.00452625,0.96176262,-1.6408,1.3883,3.0291,0.031295246,-1.153825206,0.079314491,-0.00488,0.793144908,-0.09365,-0.00452625,0.96176262,-1.6408,1.3883,3.0291,0.031295246,-1.153825206,0.079314491,0.090527907,0.096073589,0.063310598,0.070939166,0.040658475,0.003346,0.557338342,0.553992342,2.74684817,9.232685108,0.009607359,0.102352897,0.120756702,0.080291834,0.081702079,0.054206857,0.00976,0.847217052,0.837457052,4.758672654,26.16565183,0.01207567,0.16919386,0.110832942,0.150475117,0.156535718,0.079384739,0.030361925,0.666244865,0.63588294,2.059925281,6.531404903,0.011083294,normal,1
-0.005928,0.588131831,2.00E-04,0.00812375,0.62313678,-1.4895,1.0379,2.5274,-0.17836456,-0.778734622,0.058813183,0.025445,0.773089124,0.0707,0.01870875,1.04337975,-1.3219,1.6255,2.9474,0.058527773,-1.167999132,0.077308912,0.025445,0.773089124,0.0707,0.01870875,1.04337975,-1.3219,1.6255,2.9474,0.058527773,-1.167999132,0.077308912,0.084385399,0.081514158,0.06075641,0.069325211,0.03633863,0.011856,0.532549764,0.520693764,3.526265482,15.83275511,0.008151416,0.092828601,0.123404377,0.063154022,0.074202299,0.05191914,0.008224682,0.889318106,0.881093424,5.356982914,31.76127718,0.012340438,0.195800785,0.123500569,0.171186672,0.181873947,0.111265276,0.030523521,0.518250531,0.48772701,0.837881459,-0.026849118,0.012350057,normal,1
-0.026445,0.68724053,-0.04615,-0.03579625,0.81965541,-1.4694,1.5002,2.9696,0.088880153,-0.862818387,0.068724053,0.003847,0.774153643,-0.1094,-0.02770375,0.8124648,-1.4861,1.899,3.3851,0.331609765,-0.723103399,0.077415364,0.003847,0.774153643,-0.1094,-0.02770375,0.8124648,-1.4861,1.899,3.3851,0.331609765,-0.723103399,0.077415364,0.096473458,0.097565867,0.063064036,0.078158833,0.040173461,0.012060608,0.599364325,0.587303717,3.05183237,11.96912688,0.009756587,0.104229389,0.114016016,0.072754283,0.084558766,0.056805765,0.007694,0.778875351,0.771181351,4.19694304,21.74229266,0.011401602,0.19924316,0.121476533,0.184043453,0.189391538,0.126233626,0.029668426,0.593704171,0.564035745,0.977103123,1.295515277,0.012147653,normal,1
0.026121,0.597925174,-0.0021,0.035345,0.62595372,-1.4209,1.5058,2.9267,-0.090625374,-0.126124496,0.059792517,0.058127,0.859910366,0.17125,0.06975,1.1393781,-1.9125,1.6719,3.5844,-0.095677934,-1.021974231,0.085991037,0.058127,0.859910366,0.17125,0.06975,1.1393781,-1.9125,1.6719,3.5844,-0.095677934,-1.021974231,0.085991037,0.087777825,0.080903486,0.065624946,0.075874619,0.056518536,0.000126,0.476306034,0.476180034,2.402518437,8.443917551,0.008090349,0.098894282,0.140838492,0.066033404,0.07211738,0.048926066,0.011350277,0.96062802,0.949277743,4.726887347,25.39761483,0.014083849,0.177148297,0.090496543,0.168719679,0.173827358,0.103307071,0.021060186,0.388650297,0.367590111,0.304741316,-0.532451258,0.009049654,normal,1
-0.003974,0.593160163,-0.0109,-0.0023825,0.65716245,-1.5786,1.3834,2.962,-0.096165604,-0.238212868,0.059316016,-0.022923,0.749122312,-0.0468,-0.02879625,0.93596538,-1.3765,1.3656,2.7421,0.081323005,-1.136050292,0.074912231,-0.022923,0.749122312,-0.0468,-0.02879625,0.93596538,-1.3765,1.3656,2.7421,0.081323005,-1.136050292,0.074912231,0.081048421,0.08624963,0.060090638,0.065413211,0.045669001,0.004268,0.513842106,0.509574106,2.836915009,10.52042918,0.008624963,0.083165668,0.124427521,0.057930706,0.059352484,0.039740439,0.014305126,0.873539403,0.859234277,5.203487183,29.72654112,0.012442752,0.161437803,0.121409465,0.139684234,0.143939856,0.096489353,0.003934425,0.536974921,0.533040496,1.338047116,1.60197797,0.012140947,normal,1
0.086685,0.579273141,0.14895,0.10131875,0.5426316,-1.9755,1.4072,3.3827,-0.456790627,0.632707876,0.057927314,0.074151,0.795000431,-0.00155,0.06087125,0.95079138,-1.3592,1.778,3.1372,0.168477949,-0.982341666,0.079500043,0.074151,0.795000431,-0.00155,0.06087125,0.95079138,-1.3592,1.778,3.1372,0.168477949,-0.982341666,0.079500043,0.087767352,0.07710373,0.068674094,0.072985204,0.048239942,0.009744173,0.445749997,0.436005824,2.42774447,7.528646762,0.007710373,0.097010398,0.126479665,0.060160676,0.075348755,0.049284122,0.015806737,0.885471875,0.869665138,4.869610365,27.31769097,0.012647966,0.172461943,0.100469744,0.158186744,0.163836813,0.11147967,0.020594099,0.465792515,0.445198416,0.733457227,0.165641473,0.010046974,normal,1
0.006555,0.673858412,-0.03095,0.01218875,0.86265081,-1.3253,1.3162,2.6415,-0.049688219,-0.972383516,0.067385841,0.006222,0.814342723,-0.06815,-0.004515,1.05123753,-1.4878,1.7411,3.2289,0.123752461,-1.059061281,0.081434272,0.006222,0.814342723,-0.06815,-0.004515,1.05123753,-1.4878,1.7411,3.2289,0.123752461,-1.059061281,0.081434272,0.097954775,0.092049356,0.076106438,0.081714911,0.059771054,0.009051941,0.527172583,0.518120642,2.521372373,8.088452972,0.009204936,0.105204767,0.123886584,0.088299945,0.084161057,0.045823916,0.008666041,0.865607213,0.856941172,4.708050179,25.65207107,0.012388658,0.167962914,0.109442151,0.132585318,0.152928624,0.097478003,0.013449111,0.559244905,0.545795795,1.375090008,2.182761607,0.010944215,normal,1
-0.043532,0.568584234,-0.0784,-0.0528775,0.61624269,-1.2312,1.4305,2.6617,0.193020508,-0.338281571,0.056858423,-0.048688,0.782115885,-0.18475,-0.07536125,0.82832862,-1.8563,1.8496,3.7059,0.284407253,-0.549097315,0.078211589,-0.048688,0.782115885,-0.18475,-0.07536125,0.82832862,-1.8563,1.8496,3.7059,0.284407253,-0.549097315,0.078211589,0.080735518,0.080150008,0.064845733,0.067759383,0.033477359,0.008427523,0.547427514,0.538999991,4.06087354,20.41022206,0.008015001,0.087178521,0.129950474,0.058165756,0.060686648,0.02891443,0.002887125,0.89234911,0.889461985,4.937444932,26.89654323,0.012995047,0.158631487,0.106161003,0.145648805,0.142876323,0.09978821,0.016538704,0.536497093,0.51995839,1.438675645,2.316132929,0.0106161,normal,1
0.075243,0.620684914,0.12975,0.08261625,0.65479029,-1.3267,2.0115,3.3382,0.008332455,0.077206167,0.062068491,0.033632,0.809858533,0.0512,0.02897125,1.01009538,-1.5317,1.8285,3.3602,0.009596345,-0.977456946,0.080985853,0.033632,0.809858533,0.0512,0.02897125,1.01009538,-1.5317,1.8285,3.3602,0.009596345,-0.977456946,0.080985853,0.094649704,0.081176852,0.066308041,0.082082405,0.041208763,0.007994,0.526913759,0.518919759,3.202790898,13.74927562,0.008117685,0.094437864,0.131422749,0.058472154,0.071793952,0.046942007,0.005283016,0.916414028,0.911131012,4.936634775,27.74962803,0.013142275,0.166004132,0.120322499,0.135218369,0.151608027,0.120350522,0.002252,0.533303412,0.531051412,0.978460191,0.525948809,0.01203225,normal,1
-0.010573,0.716620884,-4.00E-04,0.03966625,0.79052232,-2.0631,1.4479,3.511,-0.512842712,-0.185944949,0.071662088,-0.021773,0.775969978,-0.0441,-0.0176075,0.88956,-1.8487,1.6213,3.47,-0.045852896,-0.724497331,0.077596998,-0.021773,0.775969978,-0.0441,-0.0176075,0.88956,-1.8487,1.6213,3.47,-0.045852896,-0.724497331,0.077596998,0.093883471,0.107903656,0.055785968,0.068897499,0.046590679,0.00767406,0.600478156,0.592804096,2.769541502,8.549412753,0.010790366,0.086763407,0.128453892,0.055224437,0.063416908,0.039872803,0.002807057,0.893120441,0.890313384,4.989669114,28.17413332,0.012845389,0.182071444,0.123502802,0.158347278,0.168227033,0.138324713,0.025032694,0.54542048,0.520387786,0.940042152,0.538747419,0.01235028,normal,1
-0.021228,0.653381555,0.02215,-0.03779375,0.68548011,-1.2775,1.8663,3.1438,0.221595851,-0.354678913,0.065338155,0.030611,0.775405082,-0.0313,0.03979375,1.05316491,-1.5897,1.3623,2.952,-0.049029478,-1.11531757,0.077540508,0.030611,0.775405082,-0.0313,0.03979375,1.05316491,-1.5897,1.3623,2.952,-0.049029478,-1.11531757,0.077540508,0.087708447,0.096561011,0.06300973,0.068042986,0.035677018,0.003176,0.606919123,0.603743123,3.568763905,14.96113339,0.009656101,0.092432421,0.124329918,0.064636814,0.073101141,0.052613558,0.003522692,0.875827217,0.872304525,5.060213666,28.73990403,0.012432992,0.172516814,0.113096365,0.15451432,0.159796299,0.108096889,0.00908127,0.533784121,0.524702851,1.056354433,0.867693338,0.011309636,normal,1
0.061129,0.625002724,0.04005,0.06010875,0.75545883,-1.3047,1.2235,2.5282,-0.007809698,-0.955203356,0.062500272,0.070481,0.772970083,0.0381,0.0603025,0.94508337,-1.4155,1.5224,2.9379,0.101014575,-1.151809465,0.077297008,0.070481,0.772970083,0.0381,0.0603025,0.94508337,-1.4155,1.5224,2.9379,0.101014575,-1.151809465,0.077297008,0.088578747,0.088603991,0.055930834,0.072912075,0.044228907,0.002895648,0.520900558,0.51800491,2.636777312,9.140135128,0.008860399,0.090357459,0.125909015,0.057561726,0.067445979,0.038490749,0.005674,0.880449234,0.874775234,5.017891109,28.20615169,0.012590902,0.174266204,0.10911985,0.136426535,0.162371781,0.078358543,0.022394,0.589529289,0.567135289,1.327061882,2.310929716,0.010911985,normal,1
